# Spin 1
# Original Fermi-level:     -4.86309 eV
# DOS shifted relative to Fermi-level
#  Energy (eV)     DOS (/eV)    Local iDOS
      -8.98911       2.49471       6.41580
      -8.98625       2.46327       6.42283
      -8.98340       2.43188       6.42977
      -8.98055       2.40059       6.43662
      -8.97769       2.36944       6.44338
      -8.97484       2.33848       6.45005
      -8.97199       2.30776       6.45663
      -8.96913       2.27733       6.46313
      -8.96628       2.24721       6.46954
      -8.96343       2.21746       6.47587
      -8.96057       2.18811       6.48212
      -8.95772       2.15920       6.48828
      -8.95487       2.13077       6.49436
      -8.95201       2.10285       6.50036
      -8.94916       2.07548       6.50628
      -8.94631       2.04869       6.51212
      -8.94345       2.02250       6.51789
      -8.94060       1.99695       6.52359
      -8.93775       1.97206       6.52922
      -8.93489       1.94785       6.53478
      -8.93204       1.92434       6.54027
      -8.92919       1.90156       6.54569
      -8.92633       1.87952       6.55106
      -8.92348       1.85823       6.55636
      -8.92063       1.83771       6.56160
      -8.91777       1.81796       6.56679
      -8.91492       1.79901       6.57192
      -8.91207       1.78085       6.57700
      -8.90921       1.76348       6.58204
      -8.90636       1.74692       6.58702
      -8.90351       1.73116       6.59196
      -8.90065       1.71621       6.59686
      -8.89780       1.70206       6.60171
      -8.89495       1.68871       6.60653
      -8.89209       1.67616       6.61132
      -8.88924       1.66440       6.61606
      -8.88639       1.65343       6.62078
      -8.88353       1.64323       6.62547
      -8.88068       1.63381       6.63013
      -8.87783       1.62516       6.63477
      -8.87497       1.61726       6.63938
      -8.87212       1.61011       6.64398
      -8.86927       1.60370       6.64855
      -8.86641       1.59803       6.65311
      -8.86356       1.59308       6.65766
      -8.86071       1.58885       6.66219
      -8.85785       1.58533       6.66672
      -8.85500       1.58251       6.67123
      -8.85215       1.58040       6.67574
      -8.84929       1.57897       6.68025
      -8.84644       1.57824       6.68475
      -8.84359       1.57819       6.68925
      -8.84073       1.57883       6.69376
      -8.83788       1.58015       6.69827
      -8.83503       1.58215       6.70278
      -8.83217       1.58483       6.70730
      -8.82932       1.58819       6.71184
      -8.82647       1.59223       6.71638
      -8.82361       1.59696       6.72094
      -8.82076       1.60238       6.72551
      -8.81791       1.60849       6.73010
      -8.81505       1.61530       6.73471
      -8.81220       1.62281       6.73934
      -8.80935       1.63102       6.74399
      -8.80649       1.63994       6.74867
      -8.80364       1.64958       6.75338
      -8.80079       1.65993       6.75811
      -8.79793       1.67101       6.76288
      -8.79508       1.68282       6.76768
      -8.79223       1.69535       6.77252
      -8.78937       1.70862       6.77739
      -8.78652       1.72262       6.78231
      -8.78367       1.73735       6.78727
      -8.78081       1.75281       6.79227
      -8.77796       1.76900       6.79732
      -8.77511       1.78591       6.80241
      -8.77225       1.80353       6.80756
      -8.76940       1.82186       6.81276
      -8.76655       1.84089       6.81801
      -8.76369       1.86060       6.82332
      -8.76084       1.88097       6.82869
      -8.75799       1.90199       6.83411
      -8.75513       1.92364       6.83960
      -8.75228       1.94590       6.84515
      -8.74943       1.96873       6.85077
      -8.74657       1.99210       6.85646
      -8.74372       2.01600       6.86221
      -8.74087       2.04037       6.86803
      -8.73801       2.06520       6.87392
      -8.73516       2.09042       6.87989
      -8.73231       2.11601       6.88592
      -8.72945       2.14192       6.89204
      -8.72660       2.16810       6.89822
      -8.72375       2.19450       6.90448
      -8.72089       2.22106       6.91082
      -8.71804       2.24775       6.91724
      -8.71519       2.27449       6.92372
      -8.71233       2.30124       6.93029
      -8.70948       2.32792       6.93693
      -8.70663       2.35450       6.94365
      -8.70377       2.38089       6.95045
      -8.70092       2.40704       6.95731
      -8.69807       2.43290       6.96426
      -8.69521       2.45839       6.97127
      -8.69236       2.48345       6.97836
      -8.68951       2.50802       6.98551
      -8.68665       2.53205       6.99274
      -8.68380       2.55546       7.00003
      -8.68095       2.57820       7.00739
      -8.67809       2.60022       7.01480
      -8.67524       2.62145       7.02228
      -8.67239       2.64184       7.02982
      -8.66953       2.66134       7.03742
      -8.66668       2.67990       7.04506
      -8.66383       2.69747       7.05276
      -8.66097       2.71400       7.06050
      -8.65812       2.72946       7.06829
      -8.65527       2.74381       7.07612
      -8.65241       2.75701       7.08399
      -8.64956       2.76904       7.09189
      -8.64671       2.77985       7.09982
      -8.64385       2.78944       7.10778
      -8.64100       2.79778       7.11576
      -8.63815       2.80486       7.12377
      -8.63529       2.81065       7.13179
      -8.63244       2.81516       7.13982
      -8.62959       2.81839       7.14786
      -8.62673       2.82032       7.15591
      -8.62388       2.82097       7.16396
      -8.62103       2.82033       7.17200
      -8.61817       2.81843       7.18005
      -8.61532       2.81528       7.18808
      -8.61247       2.81089       7.19610
      -8.60961       2.80529       7.20410
      -8.60676       2.79849       7.21209
      -8.60391       2.79053       7.22005
      -8.60105       2.78143       7.22799
      -8.59820       2.77123       7.23589
      -8.59535       2.75995       7.24377
      -8.59249       2.74764       7.25161
      -8.58964       2.73433       7.25941
      -8.58679       2.72007       7.26717
      -8.58393       2.70487       7.27489
      -8.58108       2.68880       7.28256
      -8.57823       2.67189       7.29019
      -8.57537       2.65417       7.29776
      -8.57252       2.63570       7.30528
      -8.56967       2.61651       7.31275
      -8.56681       2.59664       7.32016
      -8.56396       2.57614       7.32751
      -8.56111       2.55504       7.33480
      -8.55825       2.53338       7.34203
      -8.55540       2.51120       7.34919
      -8.55255       2.48853       7.35629
      -8.54969       2.46542       7.36333
      -8.54684       2.44189       7.37029
      -8.54399       2.41797       7.37719
      -8.54113       2.39371       7.38402
      -8.53828       2.36911       7.39078
      -8.53543       2.34423       7.39747
      -8.53257       2.31907       7.40409
      -8.52972       2.29367       7.41063
      -8.52687       2.26804       7.41710
      -8.52401       2.24221       7.42350
      -8.52116       2.21620       7.42983
      -8.51831       2.19003       7.43607
      -8.51545       2.16371       7.44225
      -8.51260       2.13726       7.44835
      -8.50975       2.11069       7.45437
      -8.50689       2.08403       7.46032
      -8.50404       2.05727       7.46619
      -8.50119       2.03045       7.47198
      -8.49833       2.00356       7.47770
      -8.49548       1.97662       7.48334
      -8.49263       1.94964       7.48890
      -8.48977       1.92263       7.49439
      -8.48692       1.89560       7.49979
      -8.48407       1.86857       7.50513
      -8.48121       1.84154       7.51038
      -8.47836       1.81452       7.51556
      -8.47551       1.78754       7.52066
      -8.47265       1.76059       7.52568
      -8.46980       1.73369       7.53063
      -8.46695       1.70686       7.53550
      -8.46409       1.68011       7.54029
      -8.46124       1.65345       7.54501
      -8.45839       1.62690       7.54965
      -8.45553       1.60047       7.55422
      -8.45268       1.57417       7.55871
      -8.44983       1.54803       7.56313
      -8.44697       1.52207       7.56747
      -8.44412       1.49629       7.57174
      -8.44127       1.47071       7.57594
      -8.43841       1.44536       7.58006
      -8.43556       1.42026       7.58411
      -8.43271       1.39541       7.58810
      -8.42985       1.37084       7.59201
      -8.42700       1.34657       7.59585
      -8.42415       1.32262       7.59962
      -8.42129       1.29901       7.60333
      -8.41844       1.27574       7.60697
      -8.41559       1.25285       7.61054
      -8.41273       1.23034       7.61405
      -8.40988       1.20824       7.61750
      -8.40703       1.18656       7.62089
      -8.40417       1.16531       7.62421
      -8.40132       1.14452       7.62748
      -8.39847       1.12419       7.63069
      -8.39561       1.10433       7.63384
      -8.39276       1.08496       7.63693
      -8.38991       1.06610       7.63998
      -8.38705       1.04774       7.64296
      -8.38420       1.02989       7.64590
      -8.38135       1.01257       7.64879
      -8.37849       0.99578       7.65163
      -8.37564       0.97953       7.65443
      -8.37279       0.96382       7.65718
      -8.36993       0.94864       7.65989
      -8.36708       0.93401       7.66255
      -8.36423       0.91992       7.66518
      -8.36137       0.90638       7.66776
      -8.35852       0.89337       7.67031
      -8.35567       0.88091       7.67282
      -8.35281       0.86898       7.67530
      -8.34996       0.85757       7.67775
      -8.34711       0.84670       7.68017
      -8.34425       0.83634       7.68255
      -8.34140       0.82649       7.68491
      -8.33855       0.81715       7.68724
      -8.33569       0.80830       7.68955
      -8.33284       0.79994       7.69183
      -8.32999       0.79206       7.69409
      -8.32713       0.78465       7.69633
      -8.32428       0.77769       7.69855
      -8.32143       0.77119       7.70075
      -8.31857       0.76512       7.70293
      -8.31572       0.75949       7.70510
      -8.31287       0.75427       7.70725
      -8.31001       0.74946       7.70939
      -8.30716       0.74504       7.71152
      -8.30431       0.74101       7.71363
      -8.30145       0.73736       7.71574
      -8.29860       0.73407       7.71783
      -8.29575       0.73113       7.71992
      -8.29289       0.72854       7.72199
      -8.29004       0.72627       7.72407
      -8.28719       0.72433       7.72613
      -8.28433       0.72271       7.72820
      -8.28148       0.72138       7.73025
      -8.27863       0.72034       7.73231
      -8.27577       0.71959       7.73436
      -8.27292       0.71911       7.73641
      -8.27007       0.71889       7.73847
      -8.26721       0.71892       7.74052
      -8.26436       0.71919       7.74257
      -8.26151       0.71970       7.74462
      -8.25865       0.72043       7.74668
      -8.25580       0.72137       7.74874
      -8.25295       0.72252       7.75080
      -8.25009       0.72387       7.75286
      -8.24724       0.72540       7.75493
      -8.24439       0.72711       7.75701
      -8.24153       0.72899       7.75909
      -8.23868       0.73103       7.76117
      -8.23583       0.73322       7.76327
      -8.23297       0.73555       7.76537
      -8.23012       0.73802       7.76747
      -8.22727       0.74061       7.76958
      -8.22441       0.74332       7.77171
      -8.22156       0.74614       7.77383
      -8.21871       0.74906       7.77597
      -8.21585       0.75207       7.77812
      -8.21300       0.75517       7.78027
      -8.21014       0.75834       7.78244
      -8.20729       0.76158       7.78461
      -8.20444       0.76488       7.78679
      -8.20158       0.76824       7.78898
      -8.19873       0.77164       7.79119
      -8.19588       0.77509       7.79340
      -8.19302       0.77857       7.79562
      -8.19017       0.78208       7.79785
      -8.18732       0.78562       7.80009
      -8.18446       0.78917       7.80234
      -8.18161       0.79274       7.80461
      -8.17876       0.79631       7.80688
      -8.17590       0.79989       7.80916
      -8.17305       0.80347       7.81145
      -8.17020       0.80705       7.81376
      -8.16734       0.81062       7.81607
      -8.16449       0.81418       7.81839
      -8.16164       0.81773       7.82072
      -8.15878       0.82127       7.82307
      -8.15593       0.82479       7.82542
      -8.15308       0.82830       7.82778
      -8.15022       0.83180       7.83016
      -8.14737       0.83528       7.83254
      -8.14452       0.83874       7.83493
      -8.14166       0.84219       7.83734
      -8.13881       0.84562       7.83975
      -8.13596       0.84904       7.84217
      -8.13310       0.85246       7.84461
      -8.13025       0.85586       7.84705
      -8.12740       0.85925       7.84950
      -8.12454       0.86264       7.85196
      -8.12169       0.86602       7.85443
      -8.11884       0.86941       7.85691
      -8.11598       0.87280       7.85940
      -8.11313       0.87619       7.86190
      -8.11028       0.87959       7.86441
      -8.10742       0.88300       7.86693
      -8.10457       0.88643       7.86946
      -8.10172       0.88987       7.87200
      -8.09886       0.89333       7.87455
      -8.09601       0.89681       7.87711
      -8.09316       0.90032       7.87968
      -8.09030       0.90385       7.88226
      -8.08745       0.90741       7.88485
      -8.08460       0.91100       7.88745
      -8.08174       0.91462       7.89005
      -8.07889       0.91827       7.89268
      -8.07604       0.92195       7.89531
      -8.07318       0.92566       7.89795
      -8.07033       0.92941       7.90060
      -8.06748       0.93319       7.90326
      -8.06462       0.93699       7.90594
      -8.06177       0.94082       7.90862
      -8.05892       0.94468       7.91132
      -8.05606       0.94856       7.91402
      -8.05321       0.95246       7.91674
      -8.05036       0.95638       7.91947
      -8.04750       0.96031       7.92221
      -8.04465       0.96424       7.92496
      -8.04180       0.96817       7.92772
      -8.03894       0.97210       7.93050
      -8.03609       0.97601       7.93328
      -8.03324       0.97990       7.93608
      -8.03038       0.98376       7.93888
      -8.02753       0.98759       7.94170
      -8.02468       0.99137       7.94453
      -8.02182       0.99510       7.94737
      -8.01897       0.99876       7.95022
      -8.01612       1.00235       7.95308
      -8.01326       1.00585       7.95595
      -8.01041       1.00926       7.95883
      -8.00756       1.01256       7.96172
      -8.00470       1.01573       7.96462
      -8.00185       1.01878       7.96752
      -7.99900       1.02168       7.97044
      -7.99614       1.02443       7.97336
      -7.99329       1.02700       7.97629
      -7.99044       1.02940       7.97923
      -7.98758       1.03160       7.98217
      -7.98473       1.03360       7.98512
      -7.98188       1.03537       7.98808
      -7.97902       1.03692       7.99104
      -7.97617       1.03822       7.99400
      -7.97332       1.03926       7.99696
      -7.97046       1.04004       7.99993
      -7.96761       1.04054       8.00290
      -7.96476       1.04074       8.00587
      -7.96190       1.04065       8.00884
      -7.95905       1.04024       8.01181
      -7.95620       1.03952       8.01477
      -7.95334       1.03847       8.01774
      -7.95049       1.03708       8.02070
      -7.94764       1.03534       8.02365
      -7.94478       1.03326       8.02660
      -7.94193       1.03081       8.02954
      -7.93908       1.02801       8.03247
      -7.93622       1.02484       8.03540
      -7.93337       1.02131       8.03831
      -7.93052       1.01740       8.04121
      -7.92766       1.01313       8.04410
      -7.92481       1.00848       8.04698
      -7.92196       1.00346       8.04984
      -7.91910       0.99808       8.05269
      -7.91625       0.99234       8.05552
      -7.91340       0.98624       8.05834
      -7.91054       0.97978       8.06113
      -7.90769       0.97298       8.06391
      -7.90484       0.96585       8.06667
      -7.90198       0.95838       8.06940
      -7.89913       0.95060       8.07211
      -7.89628       0.94252       8.07480
      -7.89342       0.93414       8.07747
      -7.89057       0.92548       8.08011
      -7.88772       0.91656       8.08272
      -7.88486       0.90738       8.08531
      -7.88201       0.89798       8.08788
      -7.87916       0.88835       8.09041
      -7.87630       0.87852       8.09292
      -7.87345       0.86851       8.09539
      -7.87060       0.85834       8.09784
      -7.86774       0.84802       8.10026
      -7.86489       0.83758       8.10265
      -7.86204       0.82703       8.10501
      -7.85918       0.81639       8.10734
      -7.85633       0.80569       8.10964
      -7.85348       0.79494       8.11191
      -7.85062       0.78416       8.11415
      -7.84777       0.77337       8.11635
      -7.84492       0.76259       8.11853
      -7.84206       0.75184       8.12068
      -7.83921       0.74115       8.12279
      -7.83636       0.73051       8.12487
      -7.83350       0.71997       8.12693
      -7.83065       0.70952       8.12895
      -7.82780       0.69918       8.13095
      -7.82494       0.68898       8.13291
      -7.82209       0.67893       8.13485
      -7.81924       0.66904       8.13676
      -7.81638       0.65931       8.13864
      -7.81353       0.64978       8.14050
      -7.81068       0.64044       8.14232
      -7.80782       0.63130       8.14412
      -7.80497       0.62238       8.14590
      -7.80212       0.61369       8.14765
      -7.79926       0.60522       8.14938
      -7.79641       0.59699       8.15108
      -7.79356       0.58901       8.15276
      -7.79070       0.58127       8.15442
      -7.78785       0.57378       8.15606
      -7.78500       0.56654       8.15767
      -7.78214       0.55957       8.15927
      -7.77929       0.55285       8.16085
      -7.77644       0.54638       8.16241
      -7.77358       0.54018       8.16395
      -7.77073       0.53423       8.16547
      -7.76788       0.52854       8.16698
      -7.76502       0.52311       8.16847
      -7.76217       0.51793       8.16995
      -7.75932       0.51300       8.17142
      -7.75646       0.50831       8.17287
      -7.75361       0.50388       8.17430
      -7.75076       0.49968       8.17573
      -7.74790       0.49572       8.17714
      -7.74505       0.49200       8.17855
      -7.74220       0.48851       8.17994
      -7.73934       0.48524       8.18133
      -7.73649       0.48220       8.18270
      -7.73364       0.47938       8.18407
      -7.73078       0.47677       8.18543
      -7.72793       0.47437       8.18678
      -7.72508       0.47218       8.18813
      -7.72222       0.47019       8.18947
      -7.71937       0.46840       8.19081
      -7.71652       0.46681       8.19214
      -7.71366       0.46541       8.19347
      -7.71081       0.46419       8.19479
      -7.70796       0.46317       8.19612
      -7.70510       0.46232       8.19743
      -7.70225       0.46165       8.19875
      -7.69940       0.46115       8.20007
      -7.69654       0.46083       8.20138
      -7.69369       0.46067       8.20270
      -7.69084       0.46068       8.20401
      -7.68798       0.46085       8.20533
      -7.68513       0.46118       8.20664
      -7.68228       0.46166       8.20796
      -7.67942       0.46229       8.20928
      -7.67657       0.46307       8.21060
      -7.67372       0.46400       8.21192
      -7.67086       0.46506       8.21325
      -7.66801       0.46626       8.21458
      -7.66516       0.46760       8.21592
      -7.66230       0.46907       8.21725
      -7.65945       0.47067       8.21860
      -7.65660       0.47238       8.21994
      -7.65374       0.47422       8.22130
      -7.65089       0.47618       8.22266
      -7.64804       0.47825       8.22402
      -7.64518       0.48042       8.22539
      -7.64233       0.48271       8.22677
      -7.63948       0.48509       8.22815
      -7.63662       0.48758       8.22954
      -7.63377       0.49017       8.23094
      -7.63092       0.49285       8.23235
      -7.62806       0.49563       8.23376
      -7.62521       0.49850       8.23519
      -7.62236       0.50147       8.23662
      -7.61950       0.50452       8.23806
      -7.61665       0.50767       8.23951
      -7.61380       0.51092       8.24096
      -7.61094       0.51426       8.24243
      -7.60809       0.51770       8.24391
      -7.60524       0.52125       8.24539
      -7.60238       0.52490       8.24689
      -7.59953       0.52867       8.24840
      -7.59668       0.53257       8.24992
      -7.59382       0.53660       8.25145
      -7.59097       0.54077       8.25299
      -7.58812       0.54510       8.25455
      -7.58526       0.54960       8.25612
      -7.58241       0.55429       8.25770
      -7.57956       0.55918       8.25930
      -7.57670       0.56428       8.26091
      -7.57385       0.56964       8.26253
      -7.57100       0.57525       8.26417
      -7.56814       0.58116       8.26583
      -7.56529       0.58738       8.26751
      -7.56244       0.59395       8.26920
      -7.55958       0.60089       8.27092
      -7.55673       0.60824       8.27265
      -7.55388       0.61603       8.27441
      -7.55102       0.62430       8.27619
      -7.54817       0.63308       8.27800
      -7.54532       0.64242       8.27983
      -7.54246       0.65235       8.28169
      -7.53961       0.66291       8.28358
      -7.53676       0.67416       8.28551
      -7.53390       0.68613       8.28746
      -7.53105       0.69887       8.28946
      -7.52820       0.71243       8.29149
      -7.52534       0.72686       8.29357
      -7.52249       0.74219       8.29568
      -7.51964       0.75848       8.29785
      -7.51678       0.77579       8.30006
      -7.51393       0.79414       8.30233
      -7.51108       0.81360       8.30465
      -7.50822       0.83420       8.30703
      -7.50537       0.85599       8.30947
      -7.50252       0.87901       8.31198
      -7.49966       0.90331       8.31456
      -7.49681       0.92893       8.31721
      -7.49396       0.95589       8.31993
      -7.49110       0.98423       8.32274
      -7.48825       1.01398       8.32564
      -7.48540       1.04517       8.32862
      -7.48254       1.07782       8.33169
      -7.47969       1.11195       8.33487
      -7.47684       1.14757       8.33814
      -7.47398       1.18468       8.34152
      -7.47113       1.22330       8.34501
      -7.46828       1.26342       8.34862
      -7.46542       1.30503       8.35234
      -7.46257       1.34811       8.35619
      -7.45972       1.39265       8.36016
      -7.45686       1.43862       8.36427
      -7.45401       1.48598       8.36851
      -7.45116       1.53470       8.37288
      -7.44830       1.58472       8.37741
      -7.44545       1.63599       8.38207
      -7.44260       1.68845       8.38689
      -7.43974       1.74204       8.39186
      -7.43689       1.79666       8.39699
      -7.43404       1.85225       8.40227
      -7.43118       1.90871       8.40772
      -7.42833       1.96596       8.41333
      -7.42548       2.02387       8.41910
      -7.42262       2.08236       8.42505
      -7.41977       2.14130       8.43116
      -7.41692       2.20058       8.43744
      -7.41406       2.26007       8.44388
      -7.41121       2.31964       8.45050
      -7.40836       2.37917       8.45729
      -7.40550       2.43851       8.46425
      -7.40265       2.49753       8.47138
      -7.39980       2.55610       8.47867
      -7.39694       2.61406       8.48613
      -7.39409       2.67127       8.49375
      -7.39124       2.72759       8.50153
      -7.38838       2.78288       8.50947
      -7.38553       2.83700       8.51757
      -7.38268       2.88980       8.52581
      -7.37982       2.94116       8.53421
      -7.37697       2.99092       8.54274
      -7.37412       3.03898       8.55141
      -7.37126       3.08519       8.56021
      -7.36841       3.12944       8.56914
      -7.36556       3.17161       8.57819
      -7.36270       3.21161       8.58736
      -7.35985       3.24932       8.59663
      -7.35700       3.28466       8.60600
      -7.35414       3.31754       8.61547
      -7.35129       3.34788       8.62502
      -7.34844       3.37563       8.63465
      -7.34558       3.40071       8.64435
      -7.34273       3.42310       8.65412
      -7.33988       3.44275       8.66395
      -7.33702       3.45963       8.67382
      -7.33417       3.47374       8.68373
      -7.33132       3.48506       8.69367
      -7.32846       3.49361       8.70364
      -7.32561       3.49941       8.71363
      -7.32276       3.50247       8.72362
      -7.31990       3.50284       8.73361
      -7.31705       3.50057       8.74360
      -7.31420       3.49572       8.75358
      -7.31134       3.48836       8.76353
      -7.30849       3.47857       8.77346
      -7.30564       3.46643       8.78335
      -7.30278       3.45205       8.79320
      -7.29993       3.43552       8.80300
      -7.29708       3.41696       8.81275
      -7.29422       3.39649       8.82244
      -7.29137       3.37424       8.83207
      -7.28852       3.35033       8.84163
      -7.28566       3.32491       8.85112
      -7.28281       3.29811       8.86053
      -7.27996       3.27008       8.86986
      -7.27710       3.24097       8.87910
      -7.27425       3.21093       8.88827
      -7.27140       3.18011       8.89734
      -7.26854       3.14867       8.90632
      -7.26569       3.11675       8.91522
      -7.26284       3.08452       8.92402
      -7.25998       3.05213       8.93273
      -7.25713       3.01972       8.94134
      -7.25428       2.98745       8.94987
      -7.25142       2.95547       8.95830
      -7.24857       2.92392       8.96664
      -7.24572       2.89293       8.97490
      -7.24286       2.86265       8.98307
      -7.24001       2.83321       8.99115
      -7.23716       2.80474       8.99915
      -7.23430       2.77735       9.00708
      -7.23145       2.75117       9.01493
      -7.22860       2.72630       9.02271
      -7.22574       2.70285       9.03042
      -7.22289       2.68092       9.03807
      -7.22004       2.66060       9.04566
      -7.21718       2.64198       9.05320
      -7.21433       2.62514       9.06069
      -7.21148       2.61014       9.06814
      -7.20862       2.59707       9.07555
      -7.20577       2.58597       9.08293
      -7.20292       2.57689       9.09028
      -7.20006       2.56990       9.09761
      -7.19721       2.56502       9.10493
      -7.19436       2.56230       9.11224
      -7.19150       2.56175       9.11955
      -7.18865       2.56341       9.12687
      -7.18580       2.56728       9.13419
      -7.18294       2.57338       9.14153
      -7.18009       2.58170       9.14890
      -7.17724       2.59226       9.15630
      -7.17438       2.60504       9.16373
      -7.17153       2.62004       9.17121
      -7.16868       2.63722       9.17873
      -7.16582       2.65658       9.18631
      -7.16297       2.67809       9.19395
      -7.16012       2.70171       9.20166
      -7.15726       2.72741       9.20944
      -7.15441       2.75515       9.21731
      -7.15155       2.78489       9.22525
      -7.14870       2.81658       9.23329
      -7.14585       2.85016       9.24142
      -7.14299       2.88559       9.24965
      -7.14014       2.92280       9.25799
      -7.13729       2.96173       9.26644
      -7.13443       3.00233       9.27501
      -7.13158       3.04451       9.28370
      -7.12873       3.08820       9.29251
      -7.12587       3.13335       9.30145
      -7.12302       3.17985       9.31052
      -7.12017       3.22765       9.31973
      -7.11731       3.27665       9.32908
      -7.11446       3.32677       9.33858
      -7.11161       3.37793       9.34821
      -7.10875       3.43003       9.35800
      -7.10590       3.48299       9.36794
      -7.10305       3.53672       9.37803
      -7.10019       3.59112       9.38828
      -7.09734       3.64609       9.39868
      -7.09449       3.70154       9.40924
      -7.09163       3.75738       9.41996
      -7.08878       3.81351       9.43084
      -7.08593       3.86983       9.44189
      -7.08307       3.92623       9.45309
      -7.08022       3.98264       9.46445
      -7.07737       4.03894       9.47598
      -7.07451       4.09504       9.48766
      -7.07166       4.15084       9.49951
      -7.06881       4.20626       9.51151
      -7.06595       4.26119       9.52367
      -7.06310       4.31555       9.53598
      -7.06025       4.36924       9.54845
      -7.05739       4.42217       9.56107
      -7.05454       4.47428       9.57383
      -7.05169       4.52546       9.58674
      -7.04883       4.57564       9.59980
      -7.04598       4.62475       9.61300
      -7.04313       4.67271       9.62633
      -7.04027       4.71946       9.63980
      -7.03742       4.76493       9.65339
      -7.03457       4.80906       9.66711
      -7.03171       4.85179       9.68096
      -7.02886       4.89307       9.69492
      -7.02601       4.93285       9.70899
      -7.02315       4.97110       9.72318
      -7.02030       5.00777       9.73747
      -7.01745       5.04283       9.75186
      -7.01459       5.07624       9.76634
      -7.01174       5.10800       9.78092
      -7.00889       5.13806       9.79558
      -7.00603       5.16642       9.81032
      -7.00318       5.19307       9.82513
      -7.00033       5.21800       9.84002
      -6.99747       5.24121       9.85498
      -6.99462       5.26268       9.86999
      -6.99177       5.28244       9.88507
      -6.98891       5.30048       9.90019
      -6.98606       5.31682       9.91536
      -6.98321       5.33147       9.93057
      -6.98035       5.34443       9.94582
      -6.97750       5.35574       9.96111
      -6.97465       5.36541       9.97642
      -6.97179       5.37345       9.99175
      -6.96894       5.37989      10.00710
      -6.96609       5.38476      10.02246
      -6.96323       5.38808      10.03784
      -6.96038       5.38986      10.05322
      -6.95753       5.39014      10.06860
      -6.95467       5.38895      10.08397
      -6.95182       5.38629      10.09934
      -6.94897       5.38221      10.11470
      -6.94611       5.37671      10.13004
      -6.94326       5.36983      10.14536
      -6.94041       5.36159      10.16066
      -6.93755       5.35201      10.17593
      -6.93470       5.34111      10.19117
      -6.93185       5.32891      10.20638
      -6.92899       5.31543      10.22154
      -6.92614       5.30069      10.23667
      -6.92329       5.28470      10.25175
      -6.92043       5.26750      10.26678
      -6.91758       5.24909      10.28175
      -6.91473       5.22950      10.29668
      -6.91187       5.20874      10.31154
      -6.90902       5.18683      10.32634
      -6.90617       5.16380      10.34107
      -6.90331       5.13966      10.35574
      -6.90046       5.11444      10.37033
      -6.89761       5.08817      10.38485
      -6.89475       5.06086      10.39929
      -6.89190       5.03255      10.41365
      -6.88905       5.00327      10.42793
      -6.88619       4.97306      10.44212
      -6.88334       4.94195      10.45622
      -6.88049       4.90998      10.47023
      -6.87763       4.87719      10.48414
      -6.87478       4.84364      10.49796
      -6.87193       4.80937      10.51169
      -6.86907       4.77445      10.52531
      -6.86622       4.73892      10.53883
      -6.86337       4.70285      10.55225
      -6.86051       4.66632      10.56556
      -6.85766       4.62939      10.57877
      -6.85481       4.59213      10.59188
      -6.85195       4.55463      10.60487
      -6.84910       4.51696      10.61776
      -6.84625       4.47922      10.63054
      -6.84339       4.44150      10.64321
      -6.84054       4.40387      10.65578
      -6.83769       4.36645      10.66824
      -6.83483       4.32932      10.68059
      -6.83198       4.29258      10.69284
      -6.82913       4.25634      10.70499
      -6.82627       4.22068      10.71703
      -6.82342       4.18572      10.72897
      -6.82057       4.15155      10.74082
      -6.81771       4.11827      10.75257
      -6.81486       4.08597      10.76423
      -6.81201       4.05475      10.77580
      -6.80915       4.02471      10.78728
      -6.80630       3.99592      10.79868
      -6.80345       3.96849      10.81001
      -6.80059       3.94248      10.82125
      -6.79774       3.91798      10.83243
      -6.79489       3.89505      10.84355
      -6.79203       3.87376      10.85460
      -6.78918       3.85416      10.86560
      -6.78633       3.83632      10.87654
      -6.78347       3.82026      10.88745
      -6.78062       3.80602      10.89831
      -6.77777       3.79364      10.90913
      -6.77491       3.78314      10.91992
      -6.77206       3.77451      10.93069
      -6.76921       3.76776      10.94145
      -6.76635       3.76289      10.95218
      -6.76350       3.75988      10.96291
      -6.76065       3.75870      10.97363
      -6.75779       3.75931      10.98436
      -6.75494       3.76167      10.99509
      -6.75209       3.76572      11.00584
      -6.74923       3.77140      11.01660
      -6.74638       3.77863      11.02738
      -6.74353       3.78735      11.03819
      -6.74067       3.79744      11.04902
      -6.73782       3.80882      11.05989
      -6.73497       3.82139      11.07080
      -6.73211       3.83502      11.08174
      -6.72926       3.84960      11.09272
      -6.72641       3.86500      11.10375
      -6.72355       3.88110      11.11483
      -6.72070       3.89775      11.12595
      -6.71785       3.91481      11.13712
      -6.71499       3.93215      11.14834
      -6.71214       3.94961      11.15961
      -6.70929       3.96704      11.17093
      -6.70643       3.98430      11.18229
      -6.70358       4.00122      11.19371
      -6.70073       4.01767      11.20518
      -6.69787       4.03348      11.21668
      -6.69502       4.04851      11.22824
      -6.69217       4.06261      11.23983
      -6.68931       4.07563      11.25146
      -6.68646       4.08744      11.26312
      -6.68361       4.09789      11.27481
      -6.68075       4.10686      11.28653
      -6.67790       4.11421      11.29827
      -6.67505       4.11984      11.31003
      -6.67219       4.12362      11.32179
      -6.66934       4.12545      11.33356
      -6.66649       4.12524      11.34533
      -6.66363       4.12289      11.35710
      -6.66078       4.11833      11.36885
      -6.65793       4.11149      11.38058
      -6.65507       4.10230      11.39229
